visitorid,cluster,umap_x,umap_y
1297785,0,-5.499176,-21.24522
288544,0,3.968071,-24.92237
498751,5,0.20539236,13.8695
893581,5,12.03346,15.994602
1020724,5,3.1896038,0.4946289
1294970,5,-29.493998,-40.657368
1256816,5,-28.212685,-39.09485
498758,5,-18.07581,-3.177187
1062353,5,-0.98216105,1.3541379
256564,5,12.580311,-10.630423
267063,5,-29.6189,-41.28232
8446,0,-3.432088,-11.188536
333828,5,7.0802536,18.556988
796415,5,-9.763516,-10.599292
158100,5,10.939671,7.182045
600665,0,6.2492476,-6.672368
578,5,-9.450935,1.3384199
1257126,5,1.2053428,10.291523
235106,5,10.158469,-1.3491974
461421,5,1.8301167,17.29131
838426,5,-17.07594,13.150589
1044446,0,-14.738489,-3.8585625
1082938,5,-6.8103123,-2.4741101
1106083,5,-14.356998,17.135231
877254,5,3.9397202,-6.380479
395515,5,-3.5133119,21.33835
607205,5,-10.497848,9.697668
198137,5,4.767889,3.0727
417882,0,-0.938251,-21.688116
337612,5,7.3927712,-14.16168
553987,5,2.0491352,-11.333298
267926,5,-16.56039,-10.692905
364919,5,-1.5289164,9.525842
549975,5,8.970966,-1.4272661
515098,1,-12.345579,-16.195032
98731,5,-13.700962,16.65084
1381639,5,-10.294792,23.182003
936188,0,-14.566574,-3.8429298
1027108,5,-17.107147,-14.458616
390838,5,6.720911,-8.692912
305126,0,1.3429489,-4.797241
1144557,5,-11.763449,13.806853
455413,5,-9.544443,-4.755245
677065,0,-0.34468794,-20.969227
840924,5,14.50225,8.291448
1060529,5,-24.70084,-3.1147327
866235,5,6.7366037,0.60397196
929775,5,8.908392,18.650932
1392347,0,-0.8287883,-22.109837
1368621,5,-19.935152,12.3227415
925597,0,-18.936214,0.11935711
622117,5,-11.372907,-1.7085891
392366,5,-11.044528,20.1507
755428,5,1.4084151,6.229
1299420,5,-28.290684,-41.37597
104990,5,-18.435236,4.213399
1104938,5,-1.5289059,8.447645
372222,0,-0.78207016,-18.59416
753964,5,-0.6541872,12.822655
665405,5,9.205165,9.072748
845215,5,16.814726,-2.9274087
672210,5,11.736603,-7.396081
1379826,5,4.627081,4.3539486
1261730,5,-0.79464173,16.869547
1342232,0,6.936692,-21.469173
67971,5,10.752209,-1.0365481
213565,5,-15.888513,12.072739
357047,5,1.3459797,-11.974224
1015454,5,-13.560356,5.1508417
28037,5,-28.86899,-42.282337
647290,5,2.908455,21.713287
108090,0,10.717791,-1.2192369
217605,0,-8.032191,-24.57845
1122069,5,4.564598,7.9008627
1075515,5,-17.1384,1.8384175
197403,5,-4.2479806,-6.692884
1299279,5,13.799005,4.025778
612140,5,5.4552736,-12.286524
293416,5,7.4396553,17.088217
557138,5,3.6740093,7.7603474
168560,5,17.611393,13.61955
891738,5,9.033388,14.072762
686540,5,-14.185258,18.385328
480033,5,12.1115055,1.3072639
1085791,5,-17.825779,15.47891
7069,0,-19.094381,-9.390999
594361,0,1.8116312,6.9525814
1339670,5,-12.044567,15.11953
969218,0,2.6711679,-24.67226
657618,0,-12.688222,-22.625519
1357938,5,-15.4351635,-3.8959475
682230,5,17.361597,0.51013565
746316,5,4.2366548,17.025822
1098129,5,-21.419598,-9.833414
1365413,5,-0.04468441,11.353874
418992,5,-20.247772,6.0101614
901904,5,1.6740761,3.556944
136761,3,-8.7251835,-12.148943
533480,5,3.3927412,-3.3959117
1352429,5,-0.1697607,13.322792
1122091,5,7.1898556,9.603961
82082,0,6.967886,4.562108
313688,5,-26.185211,3.557272
1299506,2,-10.110443,-8.260827
685216,5,1.0334616,2.1510763
684483,0,-11.156993,-19.234802
1013494,5,11.642776,14.385276
14430,5,10.06471,-1.3179207
660333,0,-17.90727,-21.547363
1346434,5,-3.857007,7.869499
607847,5,-17.716618,-2.06806
1102597,5,17.1741,4.525925
1093864,5,-11.153921,-18.630337
468659,5,-18.810345,15.8070545
1232534,5,9.8771,-9.73974
1112452,5,-18.107304,8.4790325
91678,5,-19.700893,-8.646074
707354,5,-12.71654,11.119563
1317695,5,-1.3569899,2.7914581
437338,5,10.377012,9.244391
1218124,5,-20.872852,-4.4742694
214677,0,8.20222,-19.016098
396407,5,-7.8726864,10.38526
975012,5,1.049031,23.197718
748779,5,15.955231,9.478889
757097,5,9.674165,4.7290096
1048770,5,-14.669755,-18.942787
1315831,5,14.721018,12.369585
705486,0,-5.398924,-3.4661646
616485,5,11.220904,-17.942766
820266,5,-28.337664,-39.56375
399548,5,6.2053123,-12.63065
981215,5,8.53334,-4.5366793
318419,5,-15.575796,2.7290158
922659,5,13.26796,10.197776
1216138,5,3.6741047,3.244565
533572,0,6.2647896,-5.984662
69178,5,-11.075953,8.588154
710881,5,-28.244164,-43.969807
943360,5,-5.6697598,-9.099167
1204935,5,14.720817,9.7602215
186900,5,0.06469393,-17.427197
562933,5,4.033498,1.5258412
291470,5,11.767794,-13.2399235
81822,5,9.642891,-8.067855
1220994,5,-0.263628,-4.2397685
627619,5,4.2208424,2.8071012
1256192,5,-9.372717,-3.255476
1081064,0,-18.83715,-9.053783
1086714,5,-10.232161,17.47889
417990,0,-4.525696,-11.673031
322110,5,0.08034277,-15.364727
917705,5,-10.529051,7.916463
35947,5,-20.685257,-2.6461754
101753,5,14.548975,13.353785
650422,5,-3.9979138,10.854183
914,4,-13.314236,-10.52528
1280885,5,-14.201171,3.0727077
979735,0,-5.2803802,-21.33889
644228,0,-3.2130957,-11.469898
1164917,5,4.1583242,14.244736
338471,0,-4.9069376,-27.969227
711315,5,-17.154045,-3.739767
347168,5,-19.122602,-2.7240853
269609,5,7.28343,1.307198
953186,1,-7.4306793,-5.4844093
184261,0,-3.2443619,-11.891631
953502,5,5.314615,19.5415
712147,3,-15.868668,-19.510433
1030143,5,-8.013472,0.66651535
470900,0,-19.186338,-0.09935379
366195,5,-3.654069,-4.5991044
594161,0,-15.766518,-22.031614
362034,5,-14.638475,6.5258636
672726,5,-8.888405,17.541542
409090,5,4.736496,5.557131
120605,5,4.564629,20.96312
731097,5,-3.060505,-12.692806
282558,5,-4.7476716,15.104116
1099237,5,-27.947075,-40.829132
163624,5,14.330251,-13.442825
832948,5,-5.356966,11.557182
921025,0,7.1242657,-11.531544
68183,5,7.064746,16.322577
708808,5,1.7209651,-22.036709
1363733,5,-27.618935,-42.001022
391741,5,-22.56026,-4.974213
598170,5,-10.45092,11.197744
754465,5,-15.497705,-16.724236
1243620,5,6.9865484,-7.333375
514270,5,10.314572,1.4164124
1160067,5,-29.650303,-42.438713
1274687,5,-1.2321987,1.9007282
1308220,5,-8.232152,1.150949
1018605,5,10.033489,13.885263
710258,5,-19.622993,-6.0053406
1042717,5,-3.122799,-4.6305013
979019,0,-3.713193,-11.766628
553553,5,-26.341393,2.6666188
65744,0,2.358759,-11.50038
555286,0,-13.238752,-20.520634
135859,0,-10.110059,-18.828674
279751,5,-3.0760088,6.494587
677959,5,8.908496,2.8383675
1304908,5,-12.732246,15.38521
83624,5,-23.294691,3.1663733
757935,5,-7.044771,15.447743
1389111,5,-30.275051,-41.3291
616241,0,-16.11002,-13.375381
1248658,5,17.080208,0.9476681
37907,5,3.4240627,4.6038437
142234,5,5.18962,-3.1460238
285998,5,14.174053,7.510051
201511,0,-18.342703,-17.414492
1120627,5,-11.575802,-7.1457987
508982,5,0.033314705,-2.4743118
52728,0,2.31178,-8.156561
441561,5,-22.013264,5.5103025
375944,1,-8.463954,-8.333196
364231,5,13.658447,10.838609
1347259,5,-2.2634544,5.775999
1267308,5,0.6272843,7.3694954
991882,5,-8.685178,-2.8647985
904035,5,-11.060261,-15.833553
134983,0,-5.711404,-3.9973755
1218269,5,-18.841553,11.260259
991919,3,-7.659771,-15.121738
74759,5,-9.372886,16.338324
21703,5,-11.810463,-0.1928091
1396383,5,-7.4354267,9.854007
574439,5,-16.51331,11.822741
829326,3,-8.366972,-1.8963051
629906,5,-5.997699,11.8694725
106082,5,-0.98220825,-21.708696
579596,3,-14.418864,-17.920685
1403042,5,-20.263428,-9.286684
1405816,5,-4.294692,11.94771
203336,5,8.7522745,-2.6148539
342104,1,-8.150316,-8.394985
182733,5,17.252188,-1.1147943
886476,5,-4.5290155,0.71328354
154110,5,9.064519,8.447582
379624,5,-1.3570316,-14.317892
1395105,5,8.955158,9.6196
726695,3,-14.418824,-17.967749
205535,5,4.3459883,4.0258245
383117,5,-29.103168,-43.31354
884821,5,-8.810189,5.6820364
236202,0,-18.821342,-9.116379
207608,0,-5.7802086,-20.932755
615213,5,6.1740446,23.432056
760288,5,-13.029087,3.2446842
1285418,5,2.5177937,15.63529
789005,3,-9.53454,-7.092265
252358,5,4.408065,9.494673
1276111,5,-29.228403,-42.03234
61061,5,-28.915918,-40.735508
399031,5,-6.560479,2.9634008
726521,5,-7.404002,-3.3179183
273385,4,-14.9420395,-15.7364235
290356,4,-10.357886,-8.200036
454183,0,-18.868408,-9.1165085
1256166,5,4.6271667,9.385187
1146828,0,-19.188354,-10.07846
1120879,5,8.97092,4.8538933
1163652,5,7.1114807,-5.6927814
661949,5,-0.38847256,-16.333408
1009705,5,7.7834797,-9.520941
883515,5,20.049093,-7.692805
983971,5,-1.7475872,10.307076
642708,5,-8.372862,3.0257978
615396,0,-18.759209,-9.241493
517832,5,-7.279089,4.4477367
396851,5,6.7520313,-14.896048
1357256,5,-0.10715103,-12.755346
705092,5,13.002082,10.275938
934507,5,-21.63818,-7.7865705
1196893,0,-5.6709175,-21.01083
1385331,5,-10.310337,-0.6775608
118765,5,-23.185274,-5.2084575
1378048,5,-17.872631,3.6352596
176380,0,-5.530365,-21.13586
643221,5,11.48647,-2.427359
348929,0,-3.7756634,-11.547798
688080,5,-27.638391,-2.9117212
33558,5,8.783306,13.182068
487389,5,8.345688,3.650939
955964,5,-1.6853786,16.057123
1033318,5,-28.650175,-39.954384
538660,5,-17.93529,9.104057
877025,0,-16.21962,-21.359818
757726,5,-23.388393,-4.317828
544923,0,-9.672619,-26.359856
452305,0,-5.352026,-3.3568115
1162565,5,-26.6073,0.088431835
70234,5,-7.029172,4.4633336
1095509,5,-9.716549,-4.9429245
310848,3,-6.983177,-12.265551
1227167,5,10.0177965,-12.943017
1312045,0,-18.837215,-9.147682
128199,5,6.42408,9.697632
946674,1,-7.9586105,-10.042607
1395494,5,-10.341495,-0.72411823
647072,5,-0.4664898,5.603924
771918,0,-7.9228406,-27.250448
117181,5,-8.7476635,13.276054
1312902,5,-5.2164507,15.853947
462784,5,-12.310049,-22.536793
1338917,5,17.033482,-1.4427271
649409,3,-10.217403,-3.8746157
867822,0,-3.4631271,-11.876006
1341893,0,-21.328959,-15.969379
891909,5,-8.513383,-13.380264
304415,5,-6.966465,1.4321437
189215,5,6.251936,-2.02114
746215,5,14.392683,-12.739732
168320,5,-16.950771,-3.3491254
1272236,5,0.0021848679,-5.0211563
33667,5,-14.200954,11.244559
1169369,5,-15.169758,13.494735
1096827,0,-5.250958,-25.6566
144014,3,-10.248667,-3.827641
286933,1,-11.792358,-14.008064
153702,0,6.545706,-16.328505
1073069,1,-7.539999,-5.609419
288316,0,-5.5240374,-3.2160826
257497,0,-5.508339,-3.4503717
316520,5,-13.122799,16.775898
307130,0,-2.8850384,-11.204101
744151,0,-1.7821977,-24.609734
803721,5,0.86148214,9.103921
895426,3,-15.482082,-22.539986
74399,5,2.3614883,14.619641
171357,5,19.877003,3.2600636
863649,5,-20.779045,-11.583446
774082,5,-3.919715,-10.427193
1275229,5,2.2052364,17.900734
1287510,5,-0.560297,16.994411
833056,5,-9.825796,6.4320793
61981,5,10.892824,1.3226633
338719,5,4.580347,-5.911514
810336,5,13.752205,-5.9429135
836774,0,7.889681,-17.391026
449784,5,3.705247,11.931986
73895,5,6.720959,-4.145998
568804,5,-6.9509063,10.775668
1247140,0,-5.602173,-3.5753393
1088746,5,-0.9352155,16.463264
940810,5,-9.544767,22.775642
1332570,0,-3.6820126,-11.735259
485402,5,-17.310246,4.353992
85521,5,-28.962795,-40.891838
970560,5,-25.216618,13.588421
1202968,0,-2.985238,-17.531576
680144,5,-28.478348,-41.141586
382419,5,-11.779026,7.1351814
992302,5,-27.650103,-38.735634
818213,0,-4.883404,-3.3880315
1256774,5,-23.388258,5.713228
650727,5,3.6427236,-11.817917
119936,5,-12.888512,7.635372
1325960,5,-14.888353,-8.083618
574091,5,-28.071877,-42.188385
1253340,3,-13.4351,-13.487781
1058231,5,-12.044775,3.2289143
301931,3,-17.56496,2.620122
1025496,5,5.9864693,-8.833403
574298,5,1.7518959,10.447776
473964,5,-14.325939,3.8384514
1058131,5,15.548974,-8.692949
958676,0,1.1554351,8.35891
99891,5,-0.43549824,-11.771126
860008,0,-6.9383507,-18.95353
261375,5,-16.794773,11.557143
680622,5,6.970875,12.30709
668303,5,-5.0915847,12.494691
945295,5,-0.43541908,-11.458515
1202331,5,-19.779222,-18.396006
611130,0,-5.795868,-20.854736
1191981,5,-8.513452,0.11959171
1048020,5,-9.060307,-18.364744
1393125,0,-11.610239,-21.96941
842401,5,11.470845,17.963215
973720,5,-27.400349,-41.407215
961703,5,7.6427116,-19.208332
907981,5,-27.337666,-40.626045
135879,1,-11.745548,-13.914381
1401699,5,16.87705,-5.9428434
1010706,5,-1.9822795,10.432032
1370825,5,13.830323,-4.395967
1131280,5,13.658423,-7.630476
1243010,5,-5.4509115,10.431955
180190,5,4.6427383,8.010235
204669,5,-29.290787,-41.923004
124960,5,-2.1852598,-3.7865229
851672,0,-5.5772247,-21.166946
1315104,5,-23.419735,-15.661609
1116533,3,-8.6940975,-12.070658
1158049,5,-4.4041176,19.275997
1201613,5,9.845645,11.307072
326215,0,-3.822629,-11.969677
1272920,5,-29.275291,-40.344585
168834,5,1.9396958,8.025832
1203489,5,-24.435215,3.8383808
127903,5,-25.712517,-39.532322
1032559,5,-27.63441,-40.532333
605289,5,4.861596,1.8386555
437705,5,13.595787,-3.3958845
760754,5,-5.450959,4.775936
1082593,3,-6.3196163,-25.367462
477585,5,-13.06019,15.90073
1055593,5,12.548901,-1.1460295
750396,5,-7.5758963,2.4319592
171737,5,-21.372684,-2.1458683
1040620,5,13.423846,-12.239699
1263865,5,12.674044,0.40083408
1339925,0,1.8430319,-22.484766
95767,5,-14.200933,14.651011
607031,5,-15.544689,0.40083408
300066,5,14.908389,-2.942871
1326931,5,-16.27895,-10.989597
111078,5,-18.107056,15.61964
199293,5,-30.197018,-42.53241
1119599,5,2.0958118,0.2290039
661686,0,7.1868124,-17.516142
976891,0,-4.141407,-4.812956
148187,3,-23.004993,-8.361157
1813,5,18.455265,6.853945
1269342,5,12.486577,-0.48975635
1323350,5,-9.997729,10.478863
321379,5,-12.919693,5.4165053
190657,5,-17.763332,9.9008875
843336,5,-3.216381,13.05706
438108,5,-13.4978485,-8.505383
1396266,0,-6.1104546,-22.703697
1231098,5,-20.310274,0.96333647
678774,5,5.3459854,8.71339
1225489,5,-29.837612,-39.845127
338818,5,-8.544656,12.197754
1337948,5,-6.294647,-6.03667
820355,3,-10.403957,-16.275127
552298,5,-9.950962,-13.770934
1089505,5,4.9553227,7.8852882
743412,0,-4.914585,-3.4815547
539802,5,9.642714,-7.1146917
933639,5,-16.091763,5.7602453
1268055,5,11.393009,-6.771034
802551,0,-15.797712,-12.031725
1007004,3,-13.403884,-13.472036
658339,0,-1.3758469,-23.969358
627169,5,6.7051306,20.08836
510465,5,-19.41959,4.9320164
25943,0,-14.660347,-3.7021446
1083322,5,9.080303,-3.5990038
881483,5,-16.51337,-0.69270325
1378600,5,5.6427116,-2.4117212
918546,5,-11.982206,16.510052
1085031,0,-18.577118,-17.789476
666625,5,-28.915876,-41.34473
126652,0,-5.242739,-3.356863
1097204,5,-21.044674,-12.739909
1191403,5,3.0020752,-9.39587
266827,1,-7.628231,-9.291882
1177118,5,-21.794498,-1.3021917
98945,5,12.892728,-4.3804207
202193,5,4.4241514,5.135276
1114300,5,-22.044579,-9.33349
1352920,5,-14.90383,14.510248
285546,5,-5.669611,-15.942858
1094551,5,0.8301039,7.635338
819386,0,0.90536785,-18.70369
257195,5,-8.544663,-5.9430666
917078,5,-22.341488,0.11945009
824586,5,-2.9040728,9.1040945
7523,5,-11.560204,6.416502
211757,5,3.2209482,-1.2709727
1100182,5,-15.669794,-11.380257
338034,5,10.424041,4.838352
738987,5,-9.3416195,-4.3492517
355499,5,-2.2946968,-11.614794
585549,5,8.361412,-11.145861
984896,5,6.3615856,10.181997
647098,5,-1.107492,-17.833548
1167281,5,4.0802765,4.8228655
579379,0,-18.110113,-18.984755
714215,5,-5.7790375,15.666161
784063,5,-9.528972,7.119507
571555,5,-29.540869,-42.220013
39033,5,-13.747828,18.244417
1248661,5,8.42403,2.666483
1005553,5,-18.825855,17.869347
1160699,5,-12.841528,16.619528
183508,3,-15.325911,-22.664768
100129,0,-4.3602705,4.015292
586132,5,-5.6697617,12.900644
607389,5,4.205147,8.463307
1145641,5,4.720888,4.2132998
763770,5,13.220874,-3.5834293
429978,5,17.877028,-2.6929219
1117832,0,-12.532086,-22.203615
687646,5,-23.96653,-4.521
211012,5,0.7054486,-9.567942
711578,5,6.361479,17.744398
725392,3,-15.82609,-14.814468
1323438,5,-1.9197826,7.8383083
629368,5,14.221006,-7.9897604
460610,0,-3.7289019,-11.1730175
298367,5,15.6584,8.244469
489096,5,-25.95074,3.3227916
559394,5,18.877138,2.8069878
145669,5,2.189825,1.1978197
151920,0,-18.530178,-17.633316
300984,0,15.780566,-2.3910904
147916,0,-14.266504,-24.047028
637669,0,-18.530132,-17.461302
212452,5,-2.4039001,3.9634743
446043,5,-8.482169,-4.6613708
376306,0,2.7960448,-25.15668
1244397,5,-8.654144,12.916375
715935,3,-23.114355,-8.251628
46935,5,-19.060266,-5.067901
602604,5,5.2053394,12.978962
774838,5,-0.8415594,-3.0991192
764517,5,-7.638278,17.02597
495566,0,-5.5864215,-3.6695418
1074367,5,13.002262,-4.5522385
802141,5,-8.325943,14.900795
1371239,5,13.611473,-6.9117417
854894,0,-3.5320892,-25.047329
260574,5,-14.435408,-6.1616135
1071370,5,1.611453,-1.5523138
462081,5,12.658502,12.978989
1087700,5,1.4239159,0.49468088
752045,5,-11.16979,5.6820374
1125601,5,15.220999,2.4009252
206661,5,-3.7322397,-12.083521
1037938,0,-1.0007997,-21.750374
3406,5,0.03340721,1.0884333
217002,5,-6.560318,7.947566
1308385,3,-9.704107,-2.3385305
117972,5,1.6272116,5.541527
760869,5,-28.025185,-40.09473
863002,0,2.9053984,-15.500563
1404423,5,-16.013233,5.7914805
655747,5,-1.982049,6.3539686
255917,5,-2.7166674,-20.052122
77133,5,1.2989025,2.4321942
783369,0,-10.422705,-23.453438
67217,0,-12.563375,-15.141058
419283,5,-15.763361,-10.692911
945303,5,2.627081,8.088257
1216245,5,8.345749,-11.145891
858463,5,-28.368752,-42.68859
989818,5,-4.669697,-4.8803988
747298,5,-10.404089,-5.1927466
256886,5,-2.7009835,7.0413494
88239,5,-26.513412,2.7915983
731467,5,-28.478285,-40.782227
74452,5,-29.025045,-41.516533
1341692,5,9.892808,22.260185
801426,5,6.5334883,-0.44274902
666547,5,-9.950854,-14.302155
922090,5,5.720928,-15.474407
685423,5,-17.607056,-3.5833764
158950,5,-8.200956,3.9633923
47600,0,5.0614586,-24.719046
722361,5,3.3927388,22.3539
1262519,5,-12.419667,-23.42739
33911,5,-16.716621,10.635058
603603,5,-21.169426,12.21344
1086250,5,-12.825901,1.9010091
673842,5,10.392802,-10.474028
412815,5,-13.888459,-5.083643
1022157,0,4.139797,-15.797413
732839,5,3.6427517,-4.958624
1161303,5,-7.38832,3.4007273
619530,5,-9.325919,-0.9430685
336614,5,8.314625,14.025863
1110937,5,11.892683,0.025761127
965774,5,12.627206,9.4945545
1260968,5,-18.857098,-3.9116583
1069262,0,-4.0256853,-12.032366
111070,0,-12.141493,0.26501846
71610,5,-11.028919,15.228833
1133508,3,-11.000088,-13.017338
918001,5,-15.904139,21.322536
781154,5,-10.73225,9.244362
620903,0,-3.650733,-11.782234
514616,5,3.5335083,-0.22429562
304826,0,2.3272147,-13.437977
119216,0,8.592968,-21.40673
1277902,5,-2.4198456,-13.458559
429910,5,-2.3414927,13.432121
1005031,5,7.2053957,8.025879
1375523,5,10.252226,10.791563
1068524,5,-25.044603,-0.34913683
839201,0,-3.6819715,-11.469669
213751,5,-13.716423,7.994832
52732,5,-13.575936,20.650757
499768,5,18.93974,0.49471474
1401834,0,-3.8853073,-11.891823
658044,5,-10.888489,23.463427
460604,5,3.9864664,-8.192903
406198,5,-27.259438,-41.454258
1339056,5,14.721027,-6.0679245
1264309,0,4.1711264,-17.813017
747338,5,-20.169865,-10.208488
818247,3,-15.388538,-22.602306
328864,5,-26.681404,-40.12596
79591,5,-19.997652,6.807026
216138,5,20.236465,-6.8023567
668224,5,0.0020971298,6.7915096
626228,5,-12.4977045,4.400875
1093878,0,-16.98518,-22.406681
1307995,5,2.0489311,-6.708388
1111086,5,-4.997846,0.8538914
1065043,3,-7.706936,-15.090645
280685,5,-9.091594,5.885372
448901,0,3.405488,-25.10992
13303,5,-17.825844,13.994667
927631,5,-2.591631,2.0413866
765974,5,-2.0446882,19.79155
679132,0,-5.3209553,-3.7319202
382232,3,-9.8197155,-8.486671
464543,5,-7.0759573,11.8227005
1210361,5,-26.12267,11.525855
846857,5,-4.404123,-17.802174
1377555,0,-3.353753,-11.407175
632733,0,-16.875757,-12.828507
1088774,5,9.173987,7.1821117
1289322,0,-5.106786,-14.511509
174209,0,-11.264385,2.6161585
403905,5,11.705293,8.838409
1010018,5,-14.263416,7.682007
556143,5,-5.0915046,6.6819925
681806,0,-1.6882038,-25.766026
1382494,5,-17.169685,-19.677334
1076426,5,2.8301544,-14.677172
250300,5,-8.4195795,23.7289
70554,3,-7.123707,-12.31241
1174635,5,-25.591492,-0.7708092
583156,5,18.76772,-3.7083693
168151,5,-27.368946,-41.391735
856582,5,-29.900082,-41.391945
1260606,5,14.814701,-3.9116595
336707,5,3.04886,8.025893
231261,0,-3.4788623,-11.751091
368719,5,-0.40415907,6.728921
628491,1,-7.5869255,-5.5938377
816418,5,3.7051992,0.27597666
770244,5,-16.607155,-17.817827
1308813,4,-9.628265,-8.135248
913646,5,10.033344,1.0103216
611710,0,-3.3381958,-11.532136
382461,5,-9.982155,19.69777
193247,0,-15.875813,2.1402702
1103803,5,-12.279068,-8.708439
886979,5,-0.16979122,-4.2866755
1054888,5,-0.23215365,-4.4274116
819798,3,-6.288247,-25.351894
32060,5,-18.43517,-4.411631
901107,0,-5.3429337,-21.323265
959458,5,-1.3883579,9.619564
1025092,5,9.924016,13.025906
198798,0,-5.3052406,-3.794158
658353,5,-9.325947,21.588215
1169946,5,0.7364607,13.869853
1244305,1,-8.228736,-8.348612
1313913,5,-11.294639,21.96329
827354,5,-18.544588,9.104053
1219173,5,-23.919565,2.650724
608349,5,-1.4978237,0.19764423
701533,5,-15.794775,-21.427227
645219,5,-2.3884468,0.47906446
352255,5,-9.341545,6.1040554
741965,5,-0.63847303,0.43215084
802810,5,10.892712,8.369507
29193,5,3.9553719,-7.1614676
564475,0,-5.711462,-3.606781
785713,5,11.111539,-10.333489
1348749,5,16.299192,6.3850937
1380700,5,5.5178833,13.947636
668005,5,-14.310264,20.713438
146001,3,-11.820379,-17.742785
1369645,5,-2.8259869,0.775692
912593,5,1.5801921,16.478994
669835,5,-15.669735,6.7758293
1207590,5,17.642616,-2.927164
813729,5,9.439713,6.4164333
948643,5,-15.091499,-12.036634
585109,5,14.830272,-5.1773143
571902,5,13.049063,8.447676
305292,0,-18.8373,-9.147804
